mean_flux,std_flux,depth,snr,period,duration,significance,label
0.999811589717865,0.0018538517178967595,0.018736958503723145,10.10704231262207,3.289164539353408,0.2,0.18937523663043976,Transit
0.999670684337616,0.0024075955152511597,0.029653191566467285,12.316516876220703,4.413399720797426,0.2,0.36522403359413147,Transit
0.9999904632568359,0.0008107920875772834,0.007545948028564453,9.306883811950684,3.673797780646146,0.2,0.07022926211357117,Transit
